candidate_id,ieee_case,selected_rows,selected_columns,row_set,column_set,support_cells,support_pattern,support_pattern_fingerprint,measurement_type_histogram,measurement_type_proportions,state_type_histogram,state_type_proportions,row_degree_profile,column_degree_profile,row_degree_histogram,column_degree_histogram,nonzeros,rank,condition_number,spectral_norm,frobenius_norm,max_absolute_entry,singular_values,descriptor_uses_selector_or_output_results,policy,variant,descriptor_data_scope
ieee57_topology_local_v01,ieee57,"[102,103,104,159,160,161,231,311]","[12,44,45,46,69,101,102,103]","[102,103,104,159,160,161,231,311]","[12,44,45,46,69,101,102,103]","[[102,12],[102,44],[102,45],[102,69],[102,101],[102,102],[103,44],[103,45],[103,46],[103,101],[103,102],[103,103],[104,45],[104,46],[104,102],[104,103],[159,12],[159,44],[159,45],[159,69],[159,101],[159,102],[160,44],[160,45],[160,46],[160,101],[160,102],[160,103],[161,45],[161,46],[161,102],[161,103],[231,45],[231,46],[231,102],[231,103],[311,45],[311,46],[311,102],[311,103]]","[[1,1,1,0,1,1,1,0],[0,1,1,1,0,1,1,1],[0,0,1,1,0,0,1,1],[1,1,1,0,1,1,1,0],[0,1,1,1,0,1,1,1],[0,0,1,1,0,0,1,1],[0,0,1,1,0,0,1,1],[0,0,1,1,0,0,1,1]]",7350515c7163f1089f2ae5fdd5b76600f4729d670c0638aeb512e10467cae9a7,"{""p_branch_flow"":1,""p_injection"":3,""q_branch_flow"":1,""q_injection"":3}","{""p_branch_flow"":0.125,""p_injection"":0.375,""q_branch_flow"":0.125,""q_injection"":0.375}","{""angle"":4,""voltage"":4}","{""angle"":0.5,""voltage"":0.5}","[6,6,4,6,6,4,4,4]","[2,4,8,6,2,4,8,6]","{""4"":4,""6"":4}","{""2"":2,""4"":2,""6"":2,""8"":2}",40,8,27.79192403256166,3957.1075801551933,5870.017802452176,1616.091796009219,"[3957.1075801551933,3869.55007316927,1304.0646182461871,1250.3955002495857,517.5433682403539,500.7439632638831,148.4881115941103,142.3833619982177]",False,topology_local,1,matrix_structure_and_metadata_only
ieee57_topology_local_v02,ieee57,"[57,68,72,73,114,125,129,130]","[0,10,14,15,56,67,71,72]","[57,68,72,73,114,125,129,130]","[0,10,14,15,56,67,71,72]","[[57,0],[57,14],[57,15],[57,56],[57,71],[57,72],[68,10],[68,14],[68,15],[68,67],[68,71],[68,72],[72,10],[72,14],[72,56],[72,67],[72,71],[73,10],[73,15],[73,56],[73,67],[73,72],[114,0],[114,14],[114,15],[114,56],[114,71],[114,72],[125,10],[125,14],[125,15],[125,67],[125,71],[125,72],[129,10],[129,14],[129,56],[129,67],[129,71],[130,10],[130,15],[130,56],[130,67],[130,72]]","[[1,0,1,1,1,0,1,1],[0,1,1,1,0,1,1,1],[0,1,1,0,1,1,1,0],[0,1,0,1,1,1,0,1],[1,0,1,1,1,0,1,1],[0,1,1,1,0,1,1,1],[0,1,1,0,1,1,1,0],[0,1,0,1,1,1,0,1]]",8a5489ba11e8665a6edfc44a7c622993f45f68cd435b6a0878a4c221a952d406,"{""p_injection"":4,""q_injection"":4}","{""p_injection"":0.5,""q_injection"":0.5}","{""angle"":4,""voltage"":4}","{""angle"":0.5,""voltage"":0.5}","[6,6,5,5,6,6,5,5]","[2,6,6,6,6,6,6,6]","{""5"":4,""6"":4}","{""2"":1,""6"":7}",44,8,7.055896564036203,2180.1830060351417,3578.355785696778,1991.1482340908915,"[2180.1830060351417,1736.8838293259735,1668.024585759796,1232.2232493789857,518.7510224209318,482.45480547955543,369.65948235737454,308.9873818654742]",False,topology_local,2,matrix_structure_and_metadata_only
ieee57_topology_local_v03,ieee57,"[87,88,89,144,145,146,215,295]","[28,29,30,31,85,86,87,88]","[87,88,89,144,145,146,215,295]","[28,29,30,31,85,86,87,88]","[[87,28],[87,29],[87,30],[87,85],[87,86],[87,87],[88,29],[88,30],[88,31],[88,86],[88,87],[88,88],[89,30],[89,31],[89,87],[89,88],[144,28],[144,29],[144,30],[144,85],[144,86],[144,87],[145,29],[145,30],[145,31],[145,86],[145,87],[145,88],[146,30],[146,31],[146,87],[146,88],[215,30],[215,31],[215,87],[215,88],[295,30],[295,31],[295,87],[295,88]]","[[1,1,1,0,1,1,1,0],[0,1,1,1,0,1,1,1],[0,0,1,1,0,0,1,1],[1,1,1,0,1,1,1,0],[0,1,1,1,0,1,1,1],[0,0,1,1,0,0,1,1],[0,0,1,1,0,0,1,1],[0,0,1,1,0,0,1,1]]",7350515c7163f1089f2ae5fdd5b76600f4729d670c0638aeb512e10467cae9a7,"{""p_branch_flow"":1,""p_injection"":3,""q_branch_flow"":1,""q_injection"":3}","{""p_branch_flow"":0.125,""p_injection"":0.375,""q_branch_flow"":0.125,""q_injection"":0.375}","{""angle"":4,""voltage"":4}","{""angle"":0.5,""voltage"":0.5}","[6,6,4,6,6,4,4,4]","[2,4,8,6,2,4,8,6]","{""4"":4,""6"":4}","{""2"":2,""4"":2,""6"":2,""8"":2}",40,7,3.835510737745532e+16,1759.7047117877519,2435.861895656873,659.7853283045476,"[1759.7047117877519,1676.821486277755,108.78452998128337,104.86732072275514,34.3582962332533,33.4736275813105,0.0001314625310224532,4.587928002574399e-14]",False,topology_local,3,matrix_structure_and_metadata_only
ieee57_voltage_dominant_v00,ieee57,"[71,78,94,104,128,135,151,161]","[56,68,70,77,78,93,102,103]","[71,78,94,104,128,135,151,161]","[56,68,70,77,78,93,102,103]","[[71,56],[71,68],[71,70],[78,77],[78,78],[78,93],[94,77],[94,93],[94,103],[104,93],[104,102],[104,103],[128,56],[128,68],[128,70],[135,77],[135,78],[135,93],[151,77],[151,93],[151,103],[161,93],[161,102],[161,103]]","[[1,1,1,0,0,0,0,0],[0,0,0,1,1,1,0,0],[0,0,0,1,0,1,0,1],[0,0,0,0,0,1,1,1],[1,1,1,0,0,0,0,0],[0,0,0,1,1,1,0,0],[0,0,0,1,0,1,0,1],[0,0,0,0,0,1,1,1]]",96e117a653641e6b0e3f364e4022126f1a5ea9b824a3a982fdc5d9fe047b3e02,"{""p_injection"":4,""q_injection"":4}","{""p_injection"":0.5,""q_injection"":0.5}","{""voltage"":8}","{""voltage"":1.0}","[3,3,3,3,3,3,3,3]","[2,2,2,4,2,6,2,4]","{""3"":8}","{""2"":5,""4"":2,""6"":1}",24,7,inf,4141.372691983371,5661.800019396411,2565.160950005095,"[4141.372691983371,2609.7775439474503,2292.3274169665387,1683.8086082109744,54.65525687705799,29.679229893466903,15.112491058487436,0.0]",False,voltage_dominant,0,matrix_structure_and_metadata_only
ieee57_voltage_dominant_v01,ieee57,"[57,71,114,115,116,126,127,128]","[0,13,56,57,58,68,69,70]","[57,71,114,115,116,126,127,128]","[0,13,56,57,58,68,69,70]","[[57,0],[57,13],[57,56],[57,57],[57,70],[71,13],[71,56],[71,58],[71,68],[71,69],[71,70],[114,0],[114,13],[114,56],[114,57],[114,70],[115,0],[115,56],[115,57],[115,58],[116,0],[116,13],[116,57],[116,58],[116,70],[126,13],[126,68],[126,69],[126,70],[127,13],[127,68],[127,69],[127,70],[128,13],[128,56],[128,58],[128,68],[128,69],[128,70]]","[[1,1,1,1,0,0,0,1],[0,1,1,0,1,1,1,1],[1,1,1,1,0,0,0,1],[1,0,1,1,1,0,0,0],[1,1,0,1,1,0,0,1],[0,1,0,0,0,1,1,1],[0,1,0,0,0,1,1,1],[0,1,1,0,1,1,1,1]]",c02ecc0a5d256104fbc2dcba3bae57f66fa53c00a57e1d63d394e44093b1b947,"{""p_injection"":2,""q_injection"":6}","{""p_injection"":0.25,""q_injection"":0.75}","{""angle"":2,""voltage"":6}","{""angle"":0.25,""voltage"":0.75}","[5,6,5,4,5,4,4,6]","[4,7,5,4,4,4,4,7]","{""4"":3,""5"":3,""6"":2}","{""4"":5,""5"":1,""7"":2}",39,8,8.699821416244895,3229.148104412895,5927.054990288322,2357.4505305847188,"[3229.148104412895,2802.7410007137464,2578.464716916886,2235.756449287921,1652.0787243945506,1211.9454835287747,929.6197654957788,371.1740678243362]",False,voltage_dominant,1,matrix_structure_and_metadata_only
ieee57_voltage_dominant_v02,ieee57,"[59,69,71,116,126,127,128,150]","[13,57,58,64,69,70,91,92]","[59,69,71,116,126,127,128,150]","[13,57,58,64,69,70,91,92]","[[59,13],[59,57],[59,58],[59,70],[69,13],[69,64],[69,69],[69,70],[71,13],[71,58],[71,69],[71,70],[116,13],[116,57],[116,58],[116,70],[126,13],[126,64],[126,69],[126,70],[127,13],[127,69],[127,70],[128,13],[128,58],[128,69],[128,70],[150,91],[150,92]]","[[1,1,1,0,0,1,0,0],[1,0,0,1,1,1,0,0],[1,0,1,0,1,1,0,0],[1,1,1,0,0,1,0,0],[1,0,0,1,1,1,0,0],[1,0,0,0,1,1,0,0],[1,0,1,0,1,1,0,0],[0,0,0,0,0,0,1,1]]",a6d566f9d5d0e053423ad88c765c53ba848a1c7f923316b53fd7bd64f2fd7f8e,"{""p_injection"":3,""q_injection"":5}","{""p_injection"":0.375,""q_injection"":0.625}","{""angle"":1,""voltage"":7}","{""angle"":0.125,""voltage"":0.875}","[4,4,4,4,4,3,4,2]","[7,2,4,2,5,7,1,1]","{""2"":1,""3"":1,""4"":6}","{""1"":2,""2"":2,""4"":1,""5"":1,""7"":2}",29,7,inf,2851.258398423029,4583.620257727685,2173.025612185792,"[2851.258398423029,2316.136080192786,1856.5717692787273,1517.8061721732242,1316.7399962315553,171.6975106500901,39.182992404336986,0.0]",False,voltage_dominant,2,matrix_structure_and_metadata_only
ieee57_voltage_dominant_v03,ieee57,"[65,69,116,117,122,125,126,253]","[11,58,59,63,64,67,68,69]","[65,69,116,117,122,125,126,253]","[11,58,59,63,64,67,68,69]","[[65,11],[65,63],[65,64],[65,67],[65,68],[69,11],[69,64],[69,67],[69,68],[69,69],[116,58],[116,59],[117,58],[117,59],[122,11],[122,63],[122,64],[122,67],[122,68],[125,11],[125,64],[125,67],[125,68],[126,11],[126,64],[126,67],[126,68],[126,69],[253,58],[253,59]]","[[1,0,0,1,1,1,1,0],[1,0,0,0,1,1,1,1],[0,1,1,0,0,0,0,0],[0,1,1,0,0,0,0,0],[1,0,0,1,1,1,1,0],[1,0,0,0,1,1,1,0],[1,0,0,0,1,1,1,1],[0,1,1,0,0,0,0,0]]",780c1d235092c33480b9bc09f3e04b98e3b9572e3440ddce4dff4649d81997c1,"{""p_injection"":2,""q_branch_flow"":1,""q_injection"":5}","{""p_injection"":0.25,""q_branch_flow"":0.125,""q_injection"":0.625}","{""angle"":1,""voltage"":7}","{""angle"":0.125,""voltage"":0.875}","[5,5,2,2,5,4,5,2]","[5,3,3,2,5,5,5,2]","{""2"":3,""4"":1,""5"":4}","{""2"":2,""3"":2,""5"":4}",30,7,1.4047043710848832e+17,2930.8665228672126,5290.774452022725,2357.4505305847188,"[2930.8665228672126,2792.9900716534944,2404.446176204053,1925.7414655687678,1260.4773203391737,719.2891821642601,74.16588040633154,2.0864650122812972e-14]",False,voltage_dominant,3,matrix_structure_and_metadata_only
ieee57_voltage_measurement_heavy_v00,ieee57,"[0,1,2,3,78,203,251,283]","[20,21,56,57,58,59,77,78]","[0,1,2,3,78,203,251,283]","[20,21,56,57,58,59,77,78]","[[0,56],[1,57],[2,58],[3,59],[78,20],[78,21],[78,77],[78,78],[203,20],[203,21],[203,77],[203,78],[251,56],[251,57],[283,20],[283,21],[283,77],[283,78]]","[[0,0,1,0,0,0,0,0],[0,0,0,1,0,0,0,0],[0,0,0,0,1,0,0,0],[0,0,0,0,0,1,0,0],[1,1,0,0,0,0,1,1],[1,1,0,0,0,0,1,1],[0,0,1,1,0,0,0,0],[1,1,0,0,0,0,1,1]]",681f05ff0f42d8667c6fa7bcb50266be1460d02ea86f59d2a6e056f5f0fef711,"{""p_branch_flow"":1,""p_injection"":1,""q_branch_flow"":2,""voltage_magnitude"":4}","{""p_branch_flow"":0.125,""p_injection"":0.125,""q_branch_flow"":0.25,""voltage_magnitude"":0.5}","{""angle"":2,""voltage"":6}","{""angle"":0.25,""voltage"":0.75}","[1,1,1,1,4,4,2,4]","[3,3,2,2,1,1,3,3]","{""1"":4,""2"":1,""4"":3}","{""1"":2,""2"":2,""3"":4}",18,7,1.5230185750758458e+16,5325.874613652663,7098.625922299941,2596.253952862088,"[5325.874613652663,3954.1463166026683,2439.545857969118,639.4470252976834,100.00000000000003,100.00000000000001,99.99999999999999,3.496920327046856e-13]",False,voltage_measurement_heavy,0,matrix_structure_and_metadata_only
ieee57_voltage_measurement_heavy_v01,ieee57,"[3,4,5,6,78,223,253,303]","[20,36,59,60,61,62,77,93]","[3,4,5,6,78,223,253,303]","[20,36,59,60,61,62,77,93]","[[3,59],[4,60],[5,61],[6,62],[78,20],[78,36],[78,77],[78,93],[223,20],[223,36],[223,77],[223,93],[253,59],[303,20],[303,36],[303,77],[303,93]]","[[0,0,1,0,0,0,0,0],[0,0,0,1,0,0,0,0],[0,0,0,0,1,0,0,0],[0,0,0,0,0,1,0,0],[1,1,0,0,0,0,1,1],[1,1,0,0,0,0,1,1],[0,0,1,0,0,0,0,0],[1,1,0,0,0,0,1,1]]",2fef61a996e38183b46607a4c4fcc53949a467ccbd9be93f5155593bcb3e9ca2,"{""p_branch_flow"":1,""p_injection"":1,""q_branch_flow"":2,""voltage_magnitude"":4}","{""p_branch_flow"":0.125,""p_injection"":0.125,""q_branch_flow"":0.25,""voltage_magnitude"":0.5}","{""angle"":2,""voltage"":6}","{""angle"":0.25,""voltage"":0.75}","[1,1,1,1,4,4,1,4]","[3,3,2,1,1,1,3,3]","{""1"":5,""4"":3}","{""1"":3,""2"":1,""3"":4}",17,7,2.1345761920820376e+16,3742.946904644786,4516.264712276876,2596.253952862088,"[3742.946904644786,2037.8265952153426,1235.5852927641615,823.1568334802913,100.00000000000001,100.0,99.99999999999996,1.753484798775894e-13]",False,voltage_measurement_heavy,1,matrix_structure_and_metadata_only
ieee57_voltage_measurement_heavy_v02,ieee57,"[6,7,8,9,183,221,263,301]","[62,63,64,65,68,69,92,94]","[6,7,8,9,183,221,263,301]","[62,63,64,65,68,69,92,94]","[[6,62],[7,63],[8,64],[9,65],[183,68],[183,69],[221,92],[221,94],[263,68],[263,69],[301,92],[301,94]]","[[1,0,0,0,0,0,0,0],[0,1,0,0,0,0,0,0],[0,0,1,0,0,0,0,0],[0,0,0,1,0,0,0,0],[0,0,0,0,1,1,0,0],[0,0,0,0,0,0,1,1],[0,0,0,0,1,1,0,0],[0,0,0,0,0,0,1,1]]",cc29911b52774cdeea9d40cb032337b656b7bfcf5ff2d6267ced7c0e8935a6cf,"{""p_branch_flow"":2,""q_branch_flow"":2,""voltage_magnitude"":4}","{""p_branch_flow"":0.25,""q_branch_flow"":0.25,""voltage_magnitude"":0.5}","{""voltage"":8}","{""voltage"":1.0}","[1,1,1,1,2,2,2,2]","[1,1,1,1,2,2,2,2]","{""1"":4,""2"":4}","{""1"":4,""2"":4}",12,8,275.18362513502865,1570.057926806782,2205.880066115901,1047.0708576679494,"[1570.057926806782,1536.4458416269042,100.0,100.0,100.0,100.0,11.251474080235695,5.705491836719489]",False,voltage_measurement_heavy,2,matrix_structure_and_metadata_only
ieee57_voltage_measurement_heavy_v03,ieee57,"[9,10,11,12,65,122,178,258]","[6,7,63,64,65,66,67,68]","[9,10,11,12,65,122,178,258]","[6,7,63,64,65,66,67,68]","[[9,65],[10,66],[11,67],[12,68],[65,6],[65,7],[65,63],[65,64],[65,65],[65,66],[65,67],[65,68],[122,6],[122,7],[122,63],[122,64],[122,65],[122,66],[122,67],[122,68],[178,6],[178,7],[178,63],[178,64],[258,6],[258,7],[258,63],[258,64]]","[[0,0,0,0,1,0,0,0],[0,0,0,0,0,1,0,0],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,0,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,0,0,0,0],[1,1,1,1,0,0,0,0]]",5994b2e4ff79a1ab9e083e16f0c995e4f6797a0d8c5e65767b9fe4a9486c8dda,"{""p_branch_flow"":1,""p_injection"":1,""q_branch_flow"":1,""q_injection"":1,""voltage_magnitude"":4}","{""p_branch_flow"":0.125,""p_injection"":0.125,""q_branch_flow"":0.125,""q_injection"":0.125,""voltage_magnitude"":0.5}","{""angle"":2,""voltage"":6}","{""angle"":0.25,""voltage"":0.75}","[1,1,1,1,8,8,4,4]","[4,4,4,4,3,3,3,3]","{""1"":4,""4"":2,""8"":2}","{""3"":4,""4"":4}",28,8,27.100959984661397,2337.5445289188115,3359.146079512564,1766.5566885461758,"[2337.5445289188115,2284.255244886649,598.8891695174657,453.67945846866513,100.0,99.99999999999999,99.96515431174906,86.25320026455945]",False,voltage_measurement_heavy,3,matrix_structure_and_metadata_only
